抽せん日,予測番号,当選本数字,一致数,等級,信頼度,出力元,予測番号インデックス
2021-10-05,"[4, 6, 8]","[0, 3, 3]",0,はずれ,6.4813,BaseModel,予測5
2021-10-06,"[2, 4, 7]","[6, 4, 9]",1,はずれ,11.725,BaseModel,予測1
2021-10-06,"[1, 2, 7]","[6, 4, 9]",0,はずれ,11.8965,BaseModel,予測2
2021-10-06,"[0, 1, 2]","[6, 4, 9]",0,はずれ,11.7313,BaseModel,予測3
2021-10-06,"[0, 2, 8]","[6, 4, 9]",0,はずれ,11.7089,BaseModel,予測4
2021-10-06,"[1, 5, 7]","[6, 4, 9]",0,はずれ,11.5276,BaseModel,予測5
2021-10-07,"[2, 3, 7]","[7, 1, 6]",1,はずれ,11.8188,BaseModel,予測1
2021-10-07,"[1, 6, 7]","[7, 1, 6]",3,ボックス,12.8184,BaseModel,予測2
2021-10-07,"[0, 2, 8]","[7, 1, 6]",0,はずれ,11.774,BaseModel,予測3
2021-10-07,"[0, 1, 2]","[7, 1, 6]",1,はずれ,11.7313,BaseModel,予測4
2021-10-08,"[0, 5, 9]","[0, 7, 1]",1,はずれ,11.6613,BaseModel,予測1
2021-10-08,"[2, 3, 8]","[0, 7, 1]",0,はずれ,11.9805,BaseModel,予測2
2021-10-08,"[3, 8, 9]","[0, 7, 1]",0,はずれ,11.9525,BaseModel,予測3
2021-10-08,"[4, 6, 9]","[0, 7, 1]",0,はずれ,11.7327,BaseModel,予測4
2021-10-08,"[1, 2, 4]","[0, 7, 1]",1,はずれ,11.6543,BaseModel,予測5
2021-10-11,"[4, 6, 7]","[4, 7, 3]",2,はずれ,11.578,BaseModel,予測1
2021-10-11,"[3, 4, 7]","[4, 7, 3]",3,ボックス,12.8604,BaseModel,予測2
2021-10-11,"[2, 3, 8]","[4, 7, 3]",1,はずれ,11.9805,BaseModel,予測3
2021-10-11,"[0, 7, 9]","[4, 7, 3]",1,はずれ,11.7852,BaseModel,予測4
2021-10-11,"[3, 5, 8]","[4, 7, 3]",1,はずれ,11.6102,BaseModel,予測5
2021-10-12,"[0, 2, 5]","[4, 6, 1]",0,はずれ,11.5619,BaseModel,予測1
2021-10-12,"[1, 4, 6]","[4, 6, 1]",3,ボックス,12.7715,BaseModel,予測2
2021-10-12,"[0, 7, 9]","[4, 6, 1]",0,はずれ,11.7873,BaseModel,予測3
2021-10-12,"[0, 2, 8]","[4, 6, 1]",0,はずれ,11.7761,BaseModel,予測4
2021-10-12,"[0, 1, 2]","[4, 6, 1]",1,はずれ,11.7376,BaseModel,予測5
2021-10-13,"[0, 2, 5]","[6, 4, 2]",1,はずれ,11.5619,BaseModel,予測1
2021-10-13,"[2, 4, 6]","[6, 4, 2]",3,ボックス,12.8464,BaseModel,予測2
2021-10-13,"[2, 3, 7]","[6, 4, 2]",1,はずれ,11.9567,BaseModel,予測3
2021-10-13,"[2, 7, 8]","[6, 4, 2]",1,はずれ,11.8167,BaseModel,予測4
2021-10-13,"[1, 3, 8]","[6, 4, 2]",0,はずれ,11.7264,BaseModel,予測5
2021-10-14,"[0, 5, 9]","[0, 1, 9]",2,はずれ,11.6634,BaseModel,予測1
2021-10-14,"[1, 3, 7]","[0, 1, 9]",1,はずれ,11.8944,BaseModel,予測2
2021-10-14,"[7, 8, 9]","[0, 1, 9]",1,はずれ,11.8531,BaseModel,予測3
2021-10-14,"[3, 7, 8]","[0, 1, 9]",0,はずれ,11.8013,BaseModel,予測4
2021-10-14,"[0, 1, 2]","[0, 1, 9]",2,はずれ,11.7418,BaseModel,予測5
2021-10-15,"[3, 7, 8]","[9, 6, 8]",1,はずれ,11.8013,BaseModel,予測1
2021-10-15,"[6, 8, 9]","[9, 6, 8]",3,ボックス,13.0487,BaseModel,予測2
2021-10-15,"[2, 3, 7]","[9, 6, 8]",0,はずれ,11.9588,BaseModel,予測3
2021-10-15,"[3, 6, 9]","[9, 6, 8]",2,はずれ,11.8314,BaseModel,予測4
2021-10-15,"[2, 3, 4]","[9, 6, 8]",0,はずれ,11.7782,BaseModel,予測5
2021-10-18,"[2, 4, 7]","[5, 2, 7]",2,はずれ,11.7418,BaseModel,予測1
2021-10-18,"[2, 5, 7]","[5, 2, 7]",3,ボックス,12.7386,BaseModel,予測2
2021-10-18,"[1, 2, 3]","[5, 2, 7]",1,はずれ,11.9504,BaseModel,予測3
2021-10-18,"[1, 3, 7]","[5, 2, 7]",1,はずれ,11.7677,BaseModel,予測4
2021-10-18,"[0, 1, 2]","[5, 2, 7]",1,はずれ,11.746,BaseModel,予測5
2021-10-19,"[4, 8, 9]","[4, 9, 1]",2,はずれ,11.8734,BaseModel,予測1
2021-10-19,"[1, 4, 9]","[4, 9, 1]",3,ボックス,12.9955,BaseModel,予測2
2021-10-19,"[1, 3, 8]","[4, 9, 1]",1,はずれ,11.9245,BaseModel,予測3
2021-10-19,"[0, 1, 2]","[4, 9, 1]",1,はずれ,11.7481,BaseModel,予測4
2021-10-19,"[1, 5, 9]","[4, 9, 1]",2,はずれ,11.6375,BaseModel,予測5
2021-10-20,"[0, 6, 7]","[3, 5, 3]",0,はずれ,11.6718,BaseModel,予測1
2021-10-20,"[2, 3, 7]","[3, 5, 3]",1,はずれ,11.9637,BaseModel,予測2
2021-10-20,"[0, 2, 8]","[3, 5, 3]",0,はずれ,11.7845,BaseModel,予測3
2021-10-20,"[0, 1, 2]","[3, 5, 3]",0,はずれ,11.7502,BaseModel,予測4
2021-10-20,"[3, 4, 6]","[3, 5, 3]",1,はずれ,11.6312,BaseModel,予測5
2021-10-21,"[4, 7, 9]","[7, 2, 2]",1,はずれ,11.8524,BaseModel,予測1
2021-10-21,"[2, 2, 7]","[7, 2, 2]",2,ボックス,13.0116,BaseModel,予測2
2021-10-21,"[1, 2, 7]","[7, 2, 2]",2,はずれ,11.9203,BaseModel,予測3
2021-10-21,"[0, 1, 2]","[7, 2, 2]",1,はずれ,11.7502,BaseModel,予測4
2021-10-21,"[3, 4, 6]","[7, 2, 2]",0,はずれ,11.6354,BaseModel,予測5
2021-10-22,"[1, 4, 9]","[4, 2, 6]",1,はずれ,11.844,BaseModel,予測1
2021-10-22,"[2, 4, 6]","[4, 2, 6]",3,ボックス,12.8646,BaseModel,予測2
2021-10-22,"[1, 3, 8]","[4, 2, 6]",0,はずれ,11.9315,BaseModel,予測3
2021-10-22,"[0, 4, 9]","[4, 2, 6]",1,はずれ,11.8118,BaseModel,予測4
2021-10-22,"[0, 3, 8]","[4, 2, 6]",0,はずれ,11.7698,BaseModel,予測5
2021-10-25,"[3, 8, 9]","[9, 7, 0]",1,はずれ,11.9672,BaseModel,予測1
2021-10-25,"[1, 3, 7]","[9, 7, 0]",1,はずれ,11.9077,BaseModel,予測2
2021-10-25,"[0, 7, 9]","[9, 7, 0]",3,ボックス,11.865,BaseModel,予測3
2021-10-25,"[1, 7, 8]","[9, 7, 0]",1,はずれ,11.7656,BaseModel,予測4
2021-10-25,"[0, 1, 2]","[9, 7, 0]",1,はずれ,11.7572,BaseModel,予測5
2021-10-26,"[1, 4, 8]","[4, 9, 5]",1,はずれ,11.7145,BaseModel,予測1
2021-10-26,"[4, 5, 9]","[4, 9, 5]",3,ボックス,12.8114,BaseModel,予測2
2021-10-26,"[1, 2, 3]","[4, 9, 5]",0,はずれ,11.9658,BaseModel,予測3
2021-10-26,"[2, 3, 8]","[4, 9, 5]",0,はずれ,11.8692,BaseModel,予測4
2021-10-26,"[3, 5, 8]","[4, 9, 5]",1,はずれ,11.6228,BaseModel,予測5
2021-10-27,"[3, 6, 7]","[4, 8, 8]",0,はずれ,11.7572,BaseModel,予測1
2021-10-27,"[2, 7, 9]","[4, 8, 8]",0,はずれ,11.9056,BaseModel,予測2
2021-10-27,"[0, 2, 7]","[4, 8, 8]",0,はずれ,11.7719,BaseModel,予測3
2021-10-27,"[0, 1, 2]","[4, 8, 8]",0,はずれ,11.7593,BaseModel,予測4
2021-10-27,"[1, 2, 4]","[4, 8, 8]",1,はずれ,11.6858,BaseModel,予測5
2021-10-28,"[5, 6, 9]","[1, 8, 7]",0,はずれ,11.627,BaseModel,予測1
2021-10-28,"[1, 7, 8]","[1, 8, 7]",3,ボックス,12.9234,BaseModel,予測2
2021-10-28,"[2, 5, 9]","[1, 8, 7]",0,はずれ,11.7824,BaseModel,予測3
2021-10-28,"[1, 3, 7]","[1, 8, 7]",2,はずれ,11.7803,BaseModel,予測4
2021-10-28,"[0, 1, 2]","[1, 8, 7]",1,はずれ,11.7593,BaseModel,予測5
2021-10-29,"[4, 5, 9]","[2, 3, 6]",0,はずれ,11.6781,BaseModel,予測1
2021-10-29,"[2, 3, 6]","[2, 3, 6]",3,ストレート,12.9675,BaseModel,予測2
2021-10-29,"[3, 6, 9]","[2, 3, 6]",2,はずれ,11.914,BaseModel,予測3
2021-10-29,"[2, 4, 8]","[2, 3, 6]",1,はずれ,11.7285,BaseModel,予測4
2021-10-29,"[1, 3, 7]","[2, 3, 6]",1,はずれ,11.7194,BaseModel,予測5
2021-11-01,"[0, 7, 8]","[0, 4, 2]",1,はずれ,11.746,BaseModel,予測1
2021-11-01,"[1, 8, 9]","[0, 4, 2]",0,はずれ,11.9329,BaseModel,予測2
2021-11-01,"[1, 7, 8]","[0, 4, 2]",0,はずれ,11.9077,BaseModel,予測3
2021-11-01,"[6, 7, 9]","[0, 4, 2]",0,はずれ,11.8188,BaseModel,予測4
2021-11-01,"[0, 2, 7]","[0, 4, 2]",2,はずれ,11.711,BaseModel,予測5
2021-11-02,"[1, 7, 8]","[2, 6, 5]",0,はずれ,11.7782,BaseModel,予測1
2021-11-02,"[2, 5, 6]","[2, 6, 5]",3,ボックス,12.7295,BaseModel,予測2
2021-11-02,"[3, 6, 9]","[2, 6, 5]",1,はずれ,11.9182,BaseModel,予測3
2021-11-02,"[1, 3, 7]","[2, 6, 5]",0,はずれ,11.9161,BaseModel,予測4
2021-11-02,"[4, 7, 9]","[2, 6, 5]",0,はずれ,11.8062,BaseModel,予測5
2021-11-03,"[3, 8, 9]","[1, 8, 8]",1,はずれ,11.9798,BaseModel,予測1
2021-11-03,"[1, 8, 8]","[1, 8, 8]",2,ストレート,12.9577,BaseModel,予測2
2021-11-03,"[1, 3, 7]","[1, 8, 8]",1,はずれ,11.9161,BaseModel,予測3
2021-11-03,"[0, 4, 9]","[1, 8, 8]",0,はずれ,11.8293,BaseModel,予測4
2021-11-03,"[1, 7, 8]","[1, 8, 8]",2,はずれ,11.7782,BaseModel,予測5
2021-11-04,"[0, 2, 5]","[0, 6, 3]",1,はずれ,11.5934,BaseModel,予測1
2021-11-04,"[0, 3, 6]","[0, 6, 3]",3,ボックス,12.8695,BaseModel,予測2
2021-11-04,"[2, 3, 7]","[0, 6, 3]",1,はずれ,11.9889,BaseModel,予測3
2021-11-04,"[3, 5, 9]","[0, 6, 3]",1,はずれ,11.7005,BaseModel,予測4
2021-11-04,"[1, 3, 6]","[0, 6, 3]",2,はずれ,11.69,BaseModel,予測5
2021-11-05,"[1, 4, 8]","[1, 6, 9]",1,はずれ,11.7355,BaseModel,予測1
2021-11-05,"[1, 6, 9]","[1, 6, 9]",3,ストレート,13.0396,BaseModel,予測2
2021-11-05,"[2, 4, 8]","[1, 6, 9]",0,はずれ,11.8055,BaseModel,予測3
2021-11-05,"[2, 7, 8]","[1, 6, 9]",0,はずれ,11.7894,BaseModel,予測4
2021-11-05,"[2, 4, 7]","[1, 6, 9]",0,はずれ,11.7761,BaseModel,予測5
2021-11-08,"[0, 4, 7]","[5, 7, 6]",1,はずれ,11.676,BaseModel,予測1
2021-11-08,"[5, 6, 7]","[5, 7, 6]",3,ボックス,12.6763,BaseModel,予測2
2021-11-08,"[2, 3, 7]","[5, 7, 6]",1,はずれ,11.991,BaseModel,予測3
2021-11-08,"[1, 7, 9]","[5, 7, 6]",1,はずれ,11.8489,BaseModel,予測4
2021-11-08,"[0, 1, 2]","[5, 7, 6]",0,はずれ,11.7761,BaseModel,予測5
2021-11-09,"[1, 4, 8]","[0, 2, 4]",1,はずれ,11.7376,BaseModel,予測1
2021-11-09,"[2, 8, 9]","[0, 2, 4]",1,はずれ,12.012,BaseModel,予測2
2021-11-09,"[1, 2, 3]","[0, 2, 4]",1,はずれ,11.9826,BaseModel,予測3
2021-11-09,"[1, 3, 8]","[0, 2, 4]",0,はずれ,11.823,BaseModel,予測4
2021-11-09,"[0, 1, 2]","[0, 2, 4]",2,はずれ,11.7761,BaseModel,予測5
2021-11-10,"[3, 6, 8]","[9, 0, 5]",0,はずれ,11.8034,BaseModel,予測1
2021-11-10,"[0, 5, 9]","[9, 0, 5]",3,ボックス,12.8415,BaseModel,予測2
2021-11-10,"[3, 7, 9]","[9, 0, 5]",1,はずれ,11.9609,BaseModel,予測3
2021-11-10,"[3, 6, 9]","[9, 0, 5]",1,はずれ,11.9308,BaseModel,予測4
2021-11-10,"[4, 8, 9]","[9, 0, 5]",1,はずれ,11.8398,BaseModel,予測5
2021-11-11,"[3, 4, 7]","[7, 4, 8]",2,はずれ,11.7572,BaseModel,予測1
2021-11-11,"[4, 7, 8]","[7, 4, 8]",3,ボックス,12.8996,BaseModel,予測2
2021-11-11,"[0, 2, 9]","[7, 4, 8]",0,はずれ,11.8846,BaseModel,予測3
2021-11-11,"[6, 7, 9]","[7, 4, 8]",1,はずれ,11.8335,BaseModel,予測4
2021-11-11,"[1, 2, 4]","[7, 4, 8]",1,はずれ,11.7719,BaseModel,予測5
2021-11-12,"[0, 1, 6]","[6, 3, 5]",1,はずれ,11.6935,BaseModel,予測1
2021-11-12,"[3, 5, 6]","[6, 3, 5]",3,ボックス,12.7225,BaseModel,予測2
2021-11-12,"[1, 2, 3]","[6, 3, 5]",1,はずれ,11.9847,BaseModel,予測3
2021-11-12,"[1, 3, 9]","[6, 3, 5]",1,はずれ,11.9525,BaseModel,予測4
2021-11-12,"[0, 1, 9]","[6, 3, 5]",0,はずれ,11.8797,BaseModel,予測5
2021-11-15,"[1, 7, 8]","[2, 4, 5]",0,はずれ,11.7929,BaseModel,予測1
2021-11-15,"[2, 4, 5]","[2, 4, 5]",3,ストレート,12.7344,BaseModel,予測2
2021-11-15,"[1, 2, 7]","[2, 4, 5]",1,はずれ,11.9525,BaseModel,予測3
2021-11-15,"[1, 3, 9]","[2, 4, 5]",0,はずれ,11.8888,BaseModel,予測4
2021-11-15,"[0, 1, 2]","[2, 4, 5]",1,はずれ,11.7824,BaseModel,予測5
2021-11-16,"[6, 8, 9]","[3, 1, 3]",0,はずれ,11.9308,BaseModel,予測1
2021-11-16,"[1, 8, 9]","[3, 1, 3]",1,はずれ,11.9483,BaseModel,予測2
2021-11-16,"[1, 3, 7]","[3, 1, 3]",2,はずれ,11.9287,BaseModel,予測3
2021-11-16,"[0, 7, 9]","[3, 1, 3]",0,はずれ,11.893,BaseModel,予測4
2021-11-16,"[0, 1, 2]","[3, 1, 3]",1,はずれ,11.7845,BaseModel,予測5
2021-11-17,"[4, 5, 9]","[9, 6, 7]",1,はずれ,11.7019,BaseModel,予測1
2021-11-17,"[2, 7, 8]","[9, 6, 7]",1,はずれ,11.9959,BaseModel,予測2
2021-11-17,"[0, 2, 9]","[9, 6, 7]",1,はずれ,11.8867,BaseModel,予測3
2021-11-17,"[1, 6, 8]","[9, 6, 7]",1,はずれ,11.7005,BaseModel,予測4
2021-11-17,"[2, 4, 6]","[9, 6, 7]",1,はずれ,11.6963,BaseModel,予測5
2021-11-18,"[0, 2, 3]","[8, 0, 2]",2,はずれ,6.419,BaseModel,予測1
2021-11-18,"[0, 2, 8]","[8, 0, 2]",3,ボックス,12.9815,BaseModel,予測2
2021-11-18,"[1, 2, 3]","[8, 0, 2]",1,はずれ,11.9959,BaseModel,予測3
2021-11-18,"[2, 7, 8]","[8, 0, 2]",2,はずれ,11.802,BaseModel,予測4
2021-11-18,"[3, 4, 8]","[8, 0, 2]",1,はずれ,11.7971,BaseModel,予測5
2021-11-19,"[5, 6, 7]","[5, 7, 1]",2,はずれ,11.5682,BaseModel,予測1
2021-11-19,"[1, 5, 7]","[5, 7, 1]",3,ボックス,12.7176,BaseModel,予測2
2021-11-19,"[4, 7, 9]","[5, 7, 1]",1,はずれ,11.8909,BaseModel,予測3
2021-11-19,"[0, 1, 2]","[5, 7, 1]",1,はずれ,11.7908,BaseModel,予測4
2021-11-19,"[1, 3, 6]","[5, 7, 1]",1,はずれ,11.7782,BaseModel,予測5
2021-11-22,"[4, 6, 9]","[3, 6, 3]",1,はずれ,11.8608,BaseModel,予測1
2021-11-22,"[3, 3, 6]","[3, 6, 3]",2,ボックス,12.9836,BaseModel,予測2
2021-11-22,"[2, 3, 8]","[3, 6, 3]",1,はずれ,12.0386,BaseModel,予測3
2021-11-22,"[2, 3, 9]","[3, 6, 3]",1,はずれ,11.9686,BaseModel,予測4
2021-11-22,"[3, 6, 9]","[3, 6, 3]",2,はずれ,11.9462,BaseModel,予測5
2021-11-23,"[5, 7, 8]","[5, 4, 9]",1,はずれ,11.6298,BaseModel,予測1
2021-11-23,"[4, 5, 9]","[5, 4, 9]",3,ボックス,12.8506,BaseModel,予測2
2021-11-23,"[1, 2, 7]","[5, 4, 9]",0,はずれ,11.9658,BaseModel,予測3
2021-11-23,"[2, 8, 9]","[5, 4, 9]",1,はずれ,11.9602,BaseModel,予測4
2021-11-23,"[0, 1, 2]","[5, 4, 9]",0,はずれ,11.7929,BaseModel,予測5
2021-11-24,"[1, 2, 6]","[4, 4, 8]",0,はずれ,11.8055,BaseModel,予測1
2021-11-24,"[1, 2, 3]","[4, 4, 8]",0,はずれ,12.0043,BaseModel,予測2
2021-11-24,"[3, 7, 9]","[4, 4, 8]",0,はずれ,11.9182,BaseModel,予測3
2021-11-24,"[2, 3, 8]","[4, 4, 8]",1,はずれ,11.8468,BaseModel,予測4
2021-11-24,"[2, 6, 8]","[4, 4, 8]",1,はずれ,11.844,BaseModel,予測5
2021-11-25,"[6, 8, 9]","[3, 5, 7]",0,はずれ,11.8783,BaseModel,予測1
2021-11-25,"[3, 5, 7]","[3, 5, 7]",3,ストレート,12.7834,BaseModel,予測2
2021-11-25,"[1, 2, 3]","[3, 5, 7]",1,はずれ,12.0043,BaseModel,予測3
2021-11-25,"[0, 3, 9]","[3, 5, 7]",1,はずれ,11.8762,BaseModel,予測4
2021-11-25,"[0, 1, 2]","[3, 5, 7]",0,はずれ,11.7929,BaseModel,予測5
2021-11-26,"[1, 4, 9]","[9, 3, 1]",2,はずれ,11.8888,BaseModel,予測1
2021-11-26,"[1, 3, 9]","[9, 3, 1]",3,ボックス,13.1446,BaseModel,予測2
2021-11-26,"[1, 2, 8]","[9, 3, 1]",1,はずれ,11.9931,BaseModel,予測3
2021-11-26,"[2, 6, 9]","[9, 3, 1]",1,はずれ,11.9735,BaseModel,予測4
2021-11-26,"[2, 6, 8]","[9, 3, 1]",0,はずれ,11.8461,BaseModel,予測5
2021-11-29,"[4, 6, 8]","[9, 3, 5]",0,はずれ,11.7439,BaseModel,予測1
2021-11-29,"[3, 5, 9]","[9, 3, 5]",3,ボックス,12.9626,BaseModel,予測2
2021-11-29,"[2, 7, 8]","[9, 3, 5]",0,はずれ,12.0085,BaseModel,予測3
2021-11-29,"[4, 7, 9]","[9, 3, 5]",1,はずれ,11.8398,BaseModel,予測4
2021-11-29,"[2, 6, 7]","[9, 3, 5]",0,はずれ,11.8209,BaseModel,予測5
2021-11-30,"[4, 6, 7]","[8, 4, 0]",1,はずれ,11.7187,BaseModel,予測1
2021-11-30,"[0, 4, 8]","[8, 4, 0]",3,ボックス,12.8786,BaseModel,予測2
2021-11-30,"[1, 2, 7]","[8, 4, 0]",0,はずれ,11.97,BaseModel,予測3
2021-11-30,"[0, 1, 2]","[8, 4, 0]",1,はずれ,11.795,BaseModel,予測4
2021-11-30,"[0, 1, 7]","[8, 4, 0]",1,はずれ,11.6753,BaseModel,予測5
2021-12-01,"[3, 5, 6]","[1, 2, 6]",1,はずれ,11.6256,BaseModel,予測1
2021-12-01,"[1, 2, 6]","[1, 2, 6]",3,ストレート,12.9626,BaseModel,予測2
2021-12-01,"[2, 3, 9]","[1, 2, 6]",1,はずれ,12.0519,BaseModel,予測3
2021-12-01,"[1, 2, 3]","[1, 2, 6]",2,はずれ,12.0127,BaseModel,予測4
2021-12-01,"[0, 8, 9]","[1, 2, 6]",0,はずれ,11.8741,BaseModel,予測5
2021-12-02,"[4, 5, 9]","[3, 9, 8]",1,はずれ,11.7271,BaseModel,予測1
2021-12-02,"[3, 8, 9]","[3, 9, 8]",3,ボックス,13.2006,BaseModel,予測2
2021-12-02,"[3, 7, 8]","[3, 9, 8]",2,はずれ,11.998,BaseModel,予測3
2021-12-02,"[0, 1, 2]","[3, 9, 8]",0,はずれ,11.8013,BaseModel,予測4
2021-12-02,"[0, 2, 3]","[3, 9, 8]",1,はずれ,6.5135,BaseModel,予測5
2021-12-03,"[1, 4, 5]","[8, 5, 6]",1,はずれ,11.5591,BaseModel,予測1
2021-12-03,"[5, 6, 8]","[8, 5, 6]",3,ボックス,12.7505,BaseModel,予測2
2021-12-03,"[0, 7, 9]","[8, 5, 6]",0,はずれ,11.8489,BaseModel,予測3
2021-12-03,"[0, 2, 7]","[8, 5, 6]",0,はずれ,11.8118,BaseModel,予測4
2021-12-03,"[0, 1, 2]","[8, 5, 6]",0,はずれ,11.8013,BaseModel,予測5
2021-12-06,"[2, 3, 9]","[0, 7, 5]",0,はずれ,12.0582,BaseModel,予測1
2021-12-06,"[1, 2, 3]","[0, 7, 5]",0,はずれ,12.019,BaseModel,予測2
2021-12-06,"[0, 4, 9]","[0, 7, 5]",1,はずれ,11.8692,BaseModel,予測3
2021-12-06,"[0, 1, 2]","[0, 7, 5]",1,はずれ,11.8013,BaseModel,予測4
2021-12-06,"[0, 6, 8]","[0, 7, 5]",1,はずれ,11.6942,BaseModel,予測5
2021-12-07,"[1, 4, 6]","[8, 7, 1]",1,はずれ,11.7145,BaseModel,予測1
2021-12-07,"[1, 7, 8]","[8, 7, 1]",3,ボックス,12.9766,BaseModel,予測2
2021-12-07,"[1, 2, 3]","[8, 7, 1]",1,はずれ,12.019,BaseModel,予測3
2021-12-07,"[2, 3, 8]","[8, 7, 1]",1,はずれ,11.9308,BaseModel,予測4
2021-12-07,"[2, 4, 9]","[8, 7, 1]",0,はずれ,11.9035,BaseModel,予測5
2021-12-08,"[3, 5, 9]","[5, 7, 0]",1,はずれ,11.823,BaseModel,予測1
2021-12-08,"[0, 5, 7]","[5, 7, 0]",3,ボックス,12.7155,BaseModel,予測2
2021-12-08,"[1, 6, 9]","[5, 7, 0]",0,はずれ,11.8552,BaseModel,予測3
2021-12-08,"[0, 1, 2]","[5, 7, 0]",1,はずれ,11.8055,BaseModel,予測4
2021-12-08,"[1, 2, 4]","[5, 7, 0]",0,はずれ,11.7369,BaseModel,予測5
2021-12-09,"[1, 4, 6]","[3, 9, 8]",0,はずれ,11.7166,BaseModel,予測1
2021-12-09,"[1, 2, 3]","[3, 9, 8]",1,はずれ,12.0211,BaseModel,予測2
2021-12-09,"[2, 4, 9]","[3, 9, 8]",1,はずれ,11.9035,BaseModel,予測3
2021-12-09,"[0, 1, 2]","[3, 9, 8]",0,はずれ,11.8076,BaseModel,予測4
2021-12-09,"[0, 1, 3]","[3, 9, 8]",1,はずれ,11.795,BaseModel,予測5
2021-12-10,"[2, 5, 6]","[5, 4, 0]",1,はずれ,11.6508,BaseModel,予測1
2021-12-10,"[0, 4, 5]","[5, 4, 0]",3,ボックス,12.6665,BaseModel,予測2
2021-12-10,"[1, 2, 7]","[5, 4, 0]",0,はずれ,11.9826,BaseModel,予測3
2021-12-10,"[1, 2, 6]","[5, 4, 0]",0,はずれ,11.8188,BaseModel,予測4
2021-12-10,"[2, 6, 8]","[5, 4, 0]",0,はずれ,11.7978,BaseModel,予測5
2021-12-13,"[1, 3, 9]","[4, 1, 8]",1,はずれ,11.9966,BaseModel,予測1
2021-12-13,"[1, 4, 8]","[4, 1, 8]",3,ボックス,12.9346,BaseModel,予測2
2021-12-13,"[1, 2, 3]","[4, 1, 8]",1,はずれ,12.0232,BaseModel,予測3
2021-12-13,"[2, 7, 9]","[4, 1, 8]",0,はずれ,12.0225,BaseModel,予測4
2021-12-13,"[2, 3, 8]","[4, 1, 8]",1,はずれ,11.872,BaseModel,予測5
2021-12-14,"[2, 3, 9]","[7, 0, 2]",1,はずれ,12.0624,BaseModel,予測1
2021-12-14,"[0, 2, 7]","[7, 0, 2]",3,ボックス,12.9815,BaseModel,予測2
2021-12-14,"[3, 7, 9]","[7, 0, 2]",1,はずれ,12.012,BaseModel,予測3
2021-12-14,"[0, 1, 2]","[7, 0, 2]",2,はずれ,11.8118,BaseModel,予測4
2021-12-14,"[5, 6, 9]","[7, 0, 2]",0,はずれ,11.7572,BaseModel,予測5
2021-12-15,"[4, 6, 9]","[7, 2, 8]",0,はずれ,11.8909,BaseModel,予測1
2021-12-15,"[2, 7, 8]","[7, 2, 8]",3,ボックス,13.0676,BaseModel,予測2
2021-12-15,"[1, 3, 8]","[7, 2, 8]",1,はずれ,12.0064,BaseModel,予測3
2021-12-15,"[1, 4, 6]","[7, 2, 8]",0,はずれ,11.7229,BaseModel,予測4
2021-12-15,"[1, 6, 7]","[7, 2, 8]",1,はずれ,11.7068,BaseModel,予測5
2021-12-16,"[4, 6, 9]","[0, 7, 4]",1,はずれ,11.8909,BaseModel,予測1
2021-12-16,"[1, 3, 9]","[0, 7, 4]",0,はずれ,12.131,BaseModel,予測2
2021-12-16,"[3, 7, 8]","[0, 7, 4]",1,はずれ,11.8293,BaseModel,予測3
2021-12-16,"[0, 1, 2]","[0, 7, 4]",1,はずれ,11.8188,BaseModel,予測4
2021-12-16,"[5, 6, 9]","[0, 7, 4]",0,はずれ,11.7572,BaseModel,予測5
2021-12-17,"[1, 6, 9]","[0, 5, 0]",0,はずれ,11.9245,BaseModel,予測1
2021-12-17,"[2, 3, 8]","[0, 5, 0]",0,はずれ,11.9462,BaseModel,予測2
2021-12-17,"[1, 4, 8]","[0, 5, 0]",0,はずれ,11.7285,BaseModel,予測3
2021-12-17,"[1, 5, 8]","[0, 5, 0]",1,はずれ,11.6571,BaseModel,予測4
2021-12-17,"[0, 4, 6]","[0, 5, 0]",1,はずれ,11.6354,BaseModel,予測5
2021-12-20,"[4, 6, 7]","[2, 4, 5]",1,はずれ,11.7439,BaseModel,予測1
2021-12-20,"[1, 2, 3]","[2, 4, 5]",1,はずれ,12.0302,BaseModel,予測2
2021-12-20,"[2, 6, 8]","[2, 4, 5]",1,はずれ,11.8713,BaseModel,予測3
2021-12-20,"[0, 1, 2]","[2, 4, 5]",1,はずれ,11.8251,BaseModel,予測4
2021-12-20,"[0, 3, 7]","[2, 4, 5]",0,はずれ,11.7642,BaseModel,予測5
2021-12-21,"[1, 3, 9]","[8, 5, 8]",0,はずれ,11.9987,BaseModel,予測1
2021-12-21,"[3, 6, 9]","[8, 5, 8]",0,はずれ,11.9777,BaseModel,予測2
2021-12-21,"[0, 8, 9]","[8, 5, 8]",1,はずれ,11.9714,BaseModel,予測3
2021-12-21,"[3, 7, 8]","[8, 5, 8]",1,はずれ,11.8314,BaseModel,予測4
2021-12-21,"[0, 1, 2]","[8, 5, 8]",0,はずれ,11.8272,BaseModel,予測5
2021-12-22,"[4, 6, 9]","[3, 6, 5]",1,はずれ,11.8951,BaseModel,予測1
2021-12-22,"[3, 5, 6]","[3, 6, 5]",3,ボックス,12.7876,BaseModel,予測2
2021-12-22,"[1, 2, 3]","[3, 6, 5]",1,はずれ,12.0323,BaseModel,予測3
2021-12-22,"[0, 3, 7]","[3, 6, 5]",1,はずれ,11.8293,BaseModel,予測4
